18:24:13, 9.5765, 0.5, 7.9742, 8.0, 0.0002
18:24:13, 9.5575, 0.5, 8.061, 8.0, 0.0002
18:24:14, 9.5512, 0.5, 8.0505, 8.0, 0.0004
18:24:14, 9.5828, 0.5, 7.9044, 8.0, 0.0003
18:24:15, 9.5575, 0.5, 8.1867, 8.0, 0.0005
18:24:15, 9.6207, 0.5, 7.9846, 8.0, 0.0
18:24:16, 9.5575, 0.5, 8.021, 8.0, 0.0003
18:24:17, 9.5828, 0.5, 8.0175, 8.0, 0.0173
18:24:17, -0.1461, 0.5, -12.4842, -5.0, 0.0109
18:24:18, -9.5215, 0.5, -1.7768, -5.0, 0.0007
18:24:18, -9.5215, 0.5, -5.729, -5.0, 0.0011
18:24:18, -9.5657, 0.5, -5.3406, -5.0, 0.0016
18:24:19, -9.5341, 0.5, -5.2462, -5.0, 0.0024
18:24:19, -9.5341, 0.5, -7.0131, -5.0, 0.0
18:24:20, -9.5278, 0.5, -4.6115, -5.0, 0.0011
18:24:20, -9.5341, 0.5, -5.6001, -5.0, 0.0016
18:24:21, -9.5278, 0.5, -5.2579, -5.0, 0.0005
18:24:21, -9.5278, 0.5, -4.7561, -5.0, 0.0031
18:24:21, -9.5531, 0.5, -6.1432, -5.0, 0.0024
18:24:22, -9.5152, 0.5, -5.0321, -5.0, 0.0034
18:24:22, -9.5594, 0.5, -5.7133, -5.0, 0.0079
18:24:23, -9.5657, 0.5, -4.4719, -5.0, 0.0024
18:24:23, -9.5404, 0.5, -4.5188, -5.0, 0.0048
18:24:24, -9.5152, 0.5, -4.6608, -5.0, 0.0056
18:24:24, -9.5278, 0.5, -6.0157, -5.0, 0.0017
18:24:24, -9.5089, 0.5, -8.2947, -5.0, 0.0036
18:24:25, -9.5341, 0.5, -4.9067, -5.0, 0.0115
18:24:25, 8.6989, 0.5, 16.4008, 20.0, 0.007
18:24:26, -9.5089, 0.5, 20.5673, 20.0, 0.0016
18:24:27, -9.5404, 0.5, 19.7452, 20.0, 0.0072
18:24:27, -9.5089, 0.5, 18.0587, 20.0, 0.0036
18:24:27, -9.2185, 0.5, 19.4539, 20.0, 0.0039
18:24:28, -8.9912, 0.5, 21.622, 20.0, 0.0007
18:24:29, -7.9873, 0.5, 19.6949, 20.0, 0.0015
18:24:29, -7.2739, 0.5, 18.765, 20.0, 0.0039
18:24:30, -6.5668, 0.5, 19.3664, 20.0, 0.0076
18:24:30, -6.8257, 0.5, 18.7883, 20.0, 0.0074
18:24:30, -7.1792, 0.5, 21.4286, 20.0, 0.0019
18:24:31, -7.6527, 0.5, 21.4376, 20.0, 0.0156
18:24:31, -7.779, 0.5, 22.0386, 20.0, 0.0035
18:24:32, -7.2297, 0.5, 20.4987, 20.0, 0.0002
18:24:32, -6.6173, 0.5, 21.622, 20.0, 0.0055
18:24:33, -6.1502, 0.5, 19.3441, 20.0, 0.0018
18:24:33, -5.6009, 0.5, 18.7657, 20.0, 0.0025
18:24:34, -5.1148, 0.5, 20.2909, 20.0, 0.0027
18:24:34, -4.4014, 0.5, 20.964, 20.0, 0.0101
18:24:34, -4.5718, 0.5, 23.0405, 20.0, 0.0066
18:24:35, -5.0074, 0.5, 20.0571, 20.0, 0.0095
18:24:35, -5.2663, 0.5, 21.089, 20.0, 0.0001
18:24:36, -5.8976, 0.5, 20.2161, 20.0, 0.0018
18:24:36, -6.3269, 0.5, 18.6865, 20.0, 0.0045
18:24:37, -6.5037, 0.5, 22.3799, 20.0, 0.0093
18:24:37, -6.6552, 0.5, 21.3544, 20.0, 0.0068
18:24:37, -7.1792, 0.5, 14.1763, 20.0, 0.0034
18:24:38, -7.154, 0.5, 19.1691, 20.0, 0.0015
18:24:38, -6.9204, 0.5, 18.2323, 20.0, 0.0023
18:24:39, -6.2385, 0.5, 22.2656, 20.0, 0.003
18:24:39, -5.7461, 0.5, 21.5106, 20.0, 0.0042
18:24:40, -5.7524, 0.5, 19.2328, 20.0, 0.0054
18:24:40, -5.2663, 0.5, 18.5449, 20.0, 0.0051
18:24:40, -4.8622, 0.5, 21.5063, 20.0, 0.0004
18:24:41, -4.2688, 0.5, 21.6967, 20.0, 0.0005
18:24:41, -3.6564, 0.5, 19.3766, 20.0, 0.0049
18:24:42, -2.7472, 0.5, 19.2329, 20.0, 0.0032
18:24:42, -2.1664, 0.5, 19.5532, 20.0, 0.0022
18:24:43, -2.6589, 0.5, 21.3951, 20.0, 0.0021
18:24:43, -3.871, 0.5, 18.8701, 20.0, 0.0019
18:24:43, -5.3231, 0.5, 17.2236, 20.0, 0.0015
18:24:44, -5.7966, 0.5, 20.0558, 20.0, 0.0101
18:24:44, -5.6956, 0.5, 19.7111, 20.0, 0.0027
18:24:45, -5.8534, 0.5, 20.8492, 20.0, 0.0061
18:24:45, -6.4595, 0.5, 20.7158, 20.0, 0.0032
18:24:46, -6.9835, 0.5, 17.5893, 20.0, 0.0029
18:24:46, -8.0063, 0.5, 18.8761, 20.0, 0.0029
18:24:47, -9.1238, 0.5, 20.6817, 20.0, 0.0012
18:24:47, -9.4142, 0.5, 17.6481, 20.0, 0.002
18:24:48, -9.0101, 0.5, 20.1473, 20.0, 0.0027
18:24:48, -8.3283, 0.5, 21.826, 20.0, 0.0005
18:24:49, -7.6401, 0.5, 18.5786, 20.0, 0.0028
18:24:49, -7.0088, 0.5, 20.937, 20.0, 0.0016
18:24:49, -6.5163, 0.5, 20.1039, 20.0, 0.0027
18:24:51, -5.0074, 0.5, 22.3754, 20.0, 0.0027
18:24:52, -4.6918, 0.5, 22.1532, 20.0, 0.0049
18:24:52, -4.717, 0.5, 20.5298, 20.0, 0.0015
18:24:53, -4.6349, 0.5, 18.794, 20.0, 0.0126
18:24:53, -4.6476, 0.5, 18.7215, 20.0, 0.0128
18:24:53, -4.2056, 0.5, 22.6143, 20.0, 0.0079
18:24:56, -4.0983, 0.5, 18.5321, 20.0, 0.0038
18:24:57, -4.4519, 0.5, 21.6775, 20.0, 0.0115
18:24:57, -4.6918, 0.5, 23.1147, 20.0, 0.0007
18:24:57, -4.6539, 0.5, 22.7164, 20.0, 0.0131
18:24:58, -4.6981, 0.5, 15.0784, 20.0, 0.0005
18:24:58, -4.0794, 0.5, 16.6686, 20.0, 0.0083
18:24:59, -4.7233, 0.5, 19.9593, 20.0, 0.0101
18:24:59, -5.0201, 0.5, 26.6975, 20.0, 0.0021
18:25:00, -5.0201, 0.5, 21.84, 20.0, 0.0217
18:25:00, -4.6855, 0.5, 20.2772, 20.0, 0.0012
18:25:00, -4.1551, 0.5, 20.0991, 20.0, 0.0056
18:25:01, -3.9784, 0.5, 17.8923, 20.0, 0.0012
18:25:01, -3.5238, 0.5, 21.2715, 20.0, 0.0042
18:25:02, -3.4102, 0.5, 22.2022, 20.0, 0.0067
18:25:02, -3.2397, 0.5, 19.118, 20.0, 0.0035
18:25:03, -3.5364, 0.5, 15.8413, 20.0, 0.004
18:25:03, -2.8672, 0.5, 18.6229, 20.0, 0.001
18:25:03, -2.7599, 0.5, 21.5643, 20.0, 0.0201
18:25:04, -2.7536, 0.5, 21.6374, 20.0, 0.0017
18:25:04, -2.3558, 0.5, 24.4917, 20.0, 0.0012
18:25:05, -1.8444, 0.5, 22.2018, 20.0, 0.0071
18:25:05, -1.7434, 0.5, 16.2181, 20.0, 0.0075
18:25:06, -1.4341, 0.5, 14.2259, 20.0, 0.0105
18:25:06, -1.0553, 0.5, 22.3391, 20.0, 0.0022
18:25:06, -1.4719, 0.5, 17.9788, 20.0, 0.0079
18:25:07, -0.8343, 0.5, 20.3445, 20.0, 0.0034
18:25:07, -1.3899, 0.5, 15.5814, 20.0, 0.0059
18:25:08, -0.4997, 0.5, 20.1322, 20.0, 0.011
18:25:08, -0.0388, 0.5, 22.1769, 20.0, 0.0036
18:25:09, -0.5502, 0.5, 17.3903, 20.0, 0.0139
18:25:09, 0.1127, 0.5, 19.8442, 20.0, 0.0099
18:25:09, 0.4852, 0.5, 19.4582, 20.0, 0.0175
18:25:10, 1.2744, 0.5, 20.949, 20.0, 0.0067
