20:33:27, -9.1869, 0.5, -4.1287, 20.0, 0.0079
20:33:27, 9.5701, 0.5, 14.9482, 20.0, 0.0022
20:33:28, 4.9235, 0.5, 19.3438, 20.0, 0.0041
20:33:28, 3.8944, 0.5, 19.1148, 20.0, 0.0005
20:33:29, 3.301, 0.5, 19.3765, 20.0, 0.0028
20:33:29, 2.9537, 0.5, 21.0418, 20.0, 0.0006
20:33:30, 2.4108, 0.5, 19.8904, 20.0, 0.0036
20:33:30, 1.8236, 0.5, 18.6881, 20.0, 0.0012
20:33:31, 1.8236, 0.5, 19.4501, 20.0, 0.0011
20:33:31, 1.7037, 0.5, 19.239, 20.0, 0.0038
20:33:32, 1.9373, 0.5, 20.2149, 20.0, 0.0031
20:33:32, 2.3982, 0.5, 20.2264, 20.0, 0.0009
20:33:33, 2.8085, 0.5, 20.3686, 20.0, 0.0019
20:33:34, 3.1873, 0.5, 20.907, 20.0, 0.0028
20:33:34, 3.4462, 0.5, 19.4091, 20.0, 0.0009
20:33:34, 3.5535, 0.5, 20.5778, 20.0, 0.0009
20:33:35, 3.4714, 0.5, 19.5391, -5.0, 0.0073
20:33:35, -9.4836, 0.5, -4.5062, -5.0, 0.0003
20:33:36, -9.5278, 0.5, -5.2035, -5.0, 0.001
20:33:36, -9.5278, 0.5, -5.0001, -5.0, 0.0002
20:33:37, -9.5531, 0.5, -4.5728, -5.0, 0.0001
20:33:37, -9.4899, 0.5, -6.1142, -5.0, 0.0006
20:33:37, -9.5657, 0.5, -4.6668, -5.0, 0.0036
20:33:38, -9.5215, 0.5, -5.5197, -5.0, 0.0005
20:33:38, -9.5278, 0.5, -5.0837, -5.0, 0.0007
20:33:39, -9.5404, 0.5, -4.7849, -5.0, 0.0006
20:33:39, -9.5278, 0.5, -5.1346, -5.0, 0.0011
20:33:40, 0.2074, 0.5, 19.096, 20.0, 0.0154
20:33:40, 9.6396, 0.5, 22.8587, 20.0, 0.0
20:33:41, 1.9436, 0.5, 18.9413, 20.0, 0.0014
20:33:41, 2.0699, 0.5, 19.0214, 20.0, 0.0022
20:33:42, 2.1835, 0.5, 20.3047, 20.0, 0.0009
20:33:42, 2.2024, 0.5, 19.6887, 20.0, 0.0019
20:33:42, 2.3918, 0.5, 20.1395, 20.0, 0.0006
20:33:43, 2.436, 0.5, 20.1084, 20.0, 0.0017
20:33:43, 2.7391, 0.5, 20.0129, 20.0, 0.0002
20:33:44, 2.8085, 0.5, 21.4921, 20.0, 0.0035
20:33:44, 3.0295, 0.5, 20.6869, 20.0, 0.0032
20:33:45, 3.402, 0.5, 20.8694, 20.0, 0.0038
20:33:45, 3.1684, 0.5, 19.3295, 20.0, 0.0035
20:33:46, 2.9348, 0.5, 20.5511, 20.0, 0.0032
20:33:46, 2.8843, 0.5, 19.0164, -5.0, 0.0027
20:33:47, -9.3005, 0.5, -4.0345, -5.0, 0.0005
20:33:47, -9.5278, 0.5, -4.3665, -5.0, 0.0007
20:33:47, -9.5594, 0.5, -5.3329, -5.0, 0.0011
20:33:48, -9.5657, 0.5, -5.3822, -5.0, 0.0006
20:33:48, -9.572, 0.5, -4.953, -5.0, 0.0015
20:33:49, -9.5278, 0.5, -5.0166, -5.0, 0.0024
20:33:49, -9.5278, 0.5, -5.2403, -5.0, 0.0007
20:33:50, -9.5026, 0.5, -7.2186, -5.0, 0.0012
20:33:50, -9.5278, 0.5, -3.8992, -5.0, 0.0002
20:33:51, -9.5657, 0.5, -5.247, -5.0, 0.0005
20:33:51, -9.4962, 0.5, -5.2474, -5.0, 0.0011
20:33:52, -9.572, 0.5, -4.6232, -5.0, 0.0018
20:33:52, -9.572, 0.5, -4.8595, -5.0, 0.0001
20:33:53, -9.572, 0.5, -3.6602, -5.0, 0.0005
20:33:53, -9.572, 0.5, -5.0765, -5.0, 0.0019
20:33:54, -9.572, 0.5, -5.6037, -5.0, 0.0003
20:33:54, -9.5278, 0.5, -4.5063, -5.0, 0.0037
20:33:54, -9.5531, 0.5, -4.4509, -5.0, 0.0013
20:33:55, -9.5404, 0.5, -4.9746, -5.0, 0.0006
20:33:55, -9.5341, 0.5, -4.5764, -5.0, 0.0014
20:33:56, -9.5278, 0.5, -3.8806, -5.0, 0.0022
20:33:56, -9.5404, 0.5, -4.906, -5.0, 0.002
20:33:57, -9.5657, 0.5, -5.6139, -5.0, 0.0023
20:33:57, -9.5657, 0.5, -5.114, -5.0, 0.0014
20:33:58, -9.5657, 0.5, -4.9645, -5.0, 0.0014
20:33:58, -9.5341, 0.5, -4.4716, -5.0, 0.0022
