1770666336.8380475,9.8059,8.1346,0,8
1770666337.5790515,9.7405,8.0439,0.0001,8
1770666338.310116,9.7732,8.1616,0.0001,8
1770666339.2532468,9.7666,8.0448,0.0003,8
1770666339.985531,9.7732,8.122,0,8
1770666340.7189426,9.8059,8.0407,0.0003,8
1770666341.4574604,9.7797,8.0064,0.0002,8
1770666342.2022228,9.7732,8.043,0.0004,8
1770666342.9353604,9.7993,8.036,0.0001,8
1770666343.6709008,9.7862,7.8343,0.0001,8
1770666344.408712,9.7732,7.9697,0.0001,8
1770666345.1409187,9.7732,8.1122,0.0001,8
1770666345.877457,9.7797,8.0814,0.0002,8
1770666346.612033,9.7666,7.959,0.0006,8
1770666347.3437774,9.8059,8.0681,0.0005,8
1770666348.074921,9.8059,8.1278,0.0005,8
1770666348.8025794,9.7666,7.8516,0.0001,8
1770666349.5338266,9.7601,8.033,0.0002,8
1770666350.4730024,9.7993,8.0318,0.0002,8
1770666351,9.7993,7.9872,0.0002,8
1770666351.937065,9.747,8.0024,0.0001,8
1770666352.673897,9.747,8.0049,0,8
1770666353.4062788,9.7797,7.9343,0,8
1770666354.138468,9.7993,8.023,0.0001,8
1770666354.8748803,9.8059,7.9948,0.0001,8
1770666355.596694,9.7862,8.0579,0.0003,8
1770666356.329472,9.7797,7.9447,0.0001,8
1770666357.0572107,9.747,8.0442,0.0001,8
1770666357.7824273,9.8059,8.0413,0.0002,8
1770666358.5134394,9.7862,8.036,0.0001,8
1770666359.2519672,9.7601,7.9907,0.0001,8
1770666359.9820733,9.7993,8.0023,0.0001,8
1770666360.7091713,9.747,7.9875,0.0001,8
1770666361.438081,9.7797,8.0071,0.0001,8
1770666362.1636565,9.7732,7.9831,0.0002,8
1770666362.8911283,9.7797,7.9957,0.0001,8
1770666363.6192589,9.8124,8.0346,0.0001,8
1770666364.3522992,9.7666,8.0431,0.0001,8
1770666365.0864658,9.8059,8.0822,0.0002,8
1770666365.8166485,9.7666,7.8777,0.0001,8
1770666366.5556178,9.8059,8.0465,0.0001,8
1770666367.293709,9.7993,8.0745,0.0002,8
1770666368.029887,9.7862,8.1,0.0008,8
1770666368.7671676,9.7732,8.1565,0.0012,8
1770666369.506478,9.8255,3.8824,0.0026,8
1770666370.229129,9.832,9.4369,0.0133,8
1770666370.9593236,9.7339,-3.1326,0.0046,-5
1770666371.6939964,9.7601,-4.5882,0.0004,-5
1770666372.4251995,9.7274,-4.9678,0.0014,-5
1770666373.1683605,9.7405,-5.1751,0.0003,-5
1770666373.8982804,9.7339,-5.271,0.0004,-5
1770666374.6314836,9.7078,-5.3278,0.0015,-5
1770666375.3686128,9.7012,-5.1727,0.0006,-5
1770666376.3094895,9.7078,-4.827,0.0001,-5
1770666377.0343442,9.7405,-4.8073,0.0006,-5
1770666377.7671442,9.7078,-5.0513,0.0006,-5
1770666378.5000093,9.7208,-5.4298,0.0002,-5
1770666379.233607,9.7143,-5.1528,0.0013,-5
1770666379.971938,9.7339,-4.7179,0.0006,-5
1770666380.7033336,9.7405,-4.3498,0.0007,-5
1770666381.446424,9.7339,-5.3878,0.0004,-5
1770666382.1867487,9.7405,-5.0725,0.0012,-5
1770666382.9237669,9.7405,0.3351,0.0006,0
1770666383.6536498,9.7862,0.0389,0.0003,0
1770666384.3911805,3.5475,6.3673,0.0045,5
1770666385.127041,-3.1228,5.0487,0.0011,5
1770666385.857397,-1.7495,4.8941,0.0032,5
1770666386.5842383,-2.2531,5.0462,0.0005,5
1770666387.314683,-3.064,4.7705,0.0008,5
1770666388.0447006,-2.3773,5.3159,0.0014,5
1770666388.773106,-2.4689,7.4735,0.0013,5
1770666389.5090058,-2.6193,6.5574,0.0008,5
1770666390.241982,-1.7561,5.147,0.0001,5
1770666390.977605,-0.9844,5.3822,0.0023,5
1770666391.705416,-1.9392,5.6699,0.0025,5
1770666392.4419694,-2.2923,6.4774,0.0005,5
1770666393.1772847,-1.9326,4.6045,0.0033,5
1770666393.8976536,-2.4427,4.3612,0.0087,5
1770666394.6306243,-2.1354,5.1413,0.0013,5
1770666395.3700235,-1.7757,5.0962,0.0011,5
1770666396.1004667,-0.6443,4.6985,0.0001,5
1770666396.8281083,-0.2127,5.4245,0.0015,5
1770666397.562667,-1.3702,5.1798,0.0002,5
1770666398.3000796,-1.501,6.2662,0.0041,5
1770666399.0311017,-2.3315,7.8733,0.0025,5
1770666399.759832,-2.2727,5.6344,0.0041,5
1770666400.4940226,-1.828,4.3681,0.0006,5
1770666401.2227745,-1.3375,4.6382,0.0009,5
1770666401.9473288,-1.1937,4.8805,0.0005,5
1770666402.6779647,-0.1539,4.714,0.0013,5
1770666403.4105475,-0.8471,4.5222,0.0044,5
1770666404.1478238,-0.8732,4.6742,0.0011,5
1770666404.8757467,-1.1675,4.9439,0.0021,5
1770666405.6003225,-1.7168,5.0296,0.0018,5
1770666406.3308716,-1.4749,4.7414,0.0012,5
1770666407.063759,-1.6253,3.8134,0.0016,5
1770666407.7859454,-1.7234,4.5367,0.0008,5
1770666408.5133348,-0.664,4.7213,0.0008,5
1770666409.2412512,-1.3702,5.2203,0.0011,5
1770666409.9700365,-0.0885,5.3254,0.0005,5
1770666410.6918423,-0.0427,5.8729,0.0009,5
1770666411.4250913,-0.8078,3.672,0.0038,5
1770666412.157983,-0.3501,5.0857,0.0012,5
1770666412.8812304,-1.4356,4.1962,0.0034,5
1770666413.6098988,-1.161,4.6957,0.0024,5
1770666414.3450434,-1.3114,4.3418,0.0013,5
1770666415.073743,-1.4749,4.6874,0.0007,5
1770666415.8006177,-1.1675,4.2262,0.0011,5
1770666416.5352688,-0.749,4.6168,0.004,5
1770666417.264168,-1.0432,4.4834,0.0007,5
1770666418.0016203,0.0881,5.5256,0.0028,5
1770666418.7269197,-0.1669,4.6633,0.0003,0
1770666419.464224,9.8255,1.1367,0.005,0
1770666420.1960473,9.6424,-4.5051,0.0004,-5
1770666420.9218132,9.7339,-5.1853,0.0004,-5
1770666421.648418,9.6162,-4.7866,0.0002,-5
1770666422.3851707,9.4462,-5.0624,0.0021,-5
1770666423.119437,9.1519,-5.3664,0.0151,0
1770666424.054766,9.7339,0.6444,0.0013,0
1770666424.7824092,9.7601,5.2019,0.0021,5
1770666425.5194683,0.0423,4.0147,0.0007,5
1770666426.2468884,-0.1081,5.1135,0.0009,5
1770666426.9780517,-0.095,4.4677,0.0003,5
1770666427.7051654,0.487,4.8235,0.0003,5
1770666428.4373913,0.6897,3.4733,0.0004,5
1770666429.171926,-1.0825,5.0928,0.0017,5
1770666429.901081,-0.8732,5.426,0.0015,5
1770666430.6275797,-0.7228,5.347,0.0049,5
1770666431.3621197,-0.6574,3.9109,0.0012,5
1770666432.0859258,-2.0046,4.4992,0.0005,5
1770666432.8162637,-0.834,7.5466,0.0053,5
1770666433.5466166,-0.8144,6.0103,0.0045,5
1770666434.2743728,-0.8471,5.5151,0.0046,5
1770666435.0008168,-1.0825,4.6541,0.0038,5
1770666435.732648,-1.1348,5.1878,0.0021,5
1770666436.4620142,-1.0759,4.5432,0,5
1770666437.1896875,-1.0236,4.2282,0.0044,5
1770666437.9288883,-1.1283,5.4648,0.0038,5
1770666439,-1.1217,4.8701,0.0016,5
1770666439.4018176,1.3698,-1.4638,0.0027,0
1770666440.1379669,4.1622,-0.2233,0.003,-5
1770666440.8726218,1.5791,-6.7616,0.0013,0
1770666441.6026938,4.3323,0.8841,0.0046,0
1770666442.3416104,5.5028,3.9532,0.0063,5
1770666443.068116,-0.8471,3.8986,0.0032,5
1770666443.7956762,-0.9779,5.4842,0.0023,5
1770666444.5251815,-0.8798,4.3541,0.0004,5
1770666445.257478,0.4608,5.5143,0.0053,5
1770666445.9944942,-0.6967,6.4806,0.0037,5
1770666446.7270582,-0.7359,3.8818,0.0038,5
1770666447.456835,-0.7163,5.5444,0.0004,5
1770666448.191367,-0.8732,4.7217,0.0063,5
1770666448.9217055,-0.9648,6.3606,0.0021,5
1770666449.6567812,-0.8667,5.5401,0.0049,5
1770666450.400206,-0.834,5.5028,0.0033,5
1770666451.1326208,-1.004,5.5544,0.0063,5
1770666451.864018,-0.919,4.5446,0.0002,5
1770666452.5922773,-0.834,4.044,0.0002,5
1770666453.323808,-0.8013,4.7656,0.003,5
1770666454.0601318,-0.8536,5.2378,0.0043,5
1770666454.7967837,-0.8274,5.9244,0.0028,5
1770666455.5275693,-0.8667,6.0004,0.0026,5
1770666456.2647932,-0.9255,5.665,0.0046,5
1770666457.209876,-1.0302,5.1058,0.0024,5
1770666457.9384956,2.1023,0.6841,0.0034,0
1770666458.6743703,3.1813,-4.7244,0.0009,-5
1770666459.405765,1.9976,-4.665,0.0001,-5
1770666460.1441283,3.1617,-0.8978,0.0001,0
1770666460.870379,4.4957,-0.6317,0.0081,5
1770666461.5985692,-0.265,4.9218,0.0013,5
1770666462.3371863,-1.161,6.1805,0.0005,5
1770666463.078256,-1.2264,5.1765,0.0014,5
1770666463.812234,-1.4029,5.5176,0.0018,5
1770666464.5571957,-1.4029,6.5452,0.0004,5
1770666465.504675,-1.4552,5.4749,0.0066,5
1770666466.2395809,-1.2852,4.7573,0.0007,5
1770666467,-1.4029,5.3907,0.0008,5
1770666467.7012544,-1.5337,6.041,0.0011,5
1770666468.438237,-1.0367,5.9802,0.0037,5
1770666469.174053,-1.0629,7.0661,0.0006,5
1770666469.9021032,-1.1479,6.9732,0.004,5
1770666470.6391723,-1.3179,4.9942,0.0034,5
1770666471,-1.4749,6.0501,0.0034,5
1770666472.1116755,-1.4945,6.2398,0.0022,5
1770666472.8466742,-1.416,5.9527,0.0004,5
1770666473.5740786,-1.2264,5.8951,0.0012,5
1770666474.3047645,-1.2198,4.965,0.007,5
1770666475.0308278,-1.2198,5.4819,0.0032,5
1770666475.7641544,-1.4029,3.7992,0.0013,5
1770666476.5018167,-1.5272,5.4981,0.0009,5
1770666477.2338178,-1.9849,3.7848,0.002,5
1770666477.9735863,-1.5272,5.0738,0.0028,5
1770666478.7074006,-1.1152,-2.4307,0.0029,0
1770666479,2.0434,-0.3486,0.0013,0
1770666480.176804,0.1012,-5.6272,0.001,-5
1770666480.9033177,-0.0754,-4.131,0.0005,-5
1770666482,-0.1146,-5.1331,0.002,-5
1770666482.3595548,0.1143,-5.589,0.0014,-5
1770666483.0859811,0.2908,-5.4987,0.0002,-5
1770666483.813759,0.5393,-5.1429,0.0004,-5
1770666484.540235,0.5655,-5.1511,0.0003,-5
1770666485.2675707,0.6832,-5.0239,0.0001,-5
1770666485.999897,0.7813,-4.8292,0.0003,-5
1770666486.7265215,7.1966,-6.252,0.0024,-5
1770666487.4545848,8.9296,-5.1016,0.0004,-5
1770666488.1820457,8.5895,-5.3005,0.0014,-5
1770666488.9141166,8.8315,0.2555,0.0008,0
1770666489.6431017,9.7339,6.8899,0.0029,5
1770666490.3692825,-2.2596,4.6556,0.0008,5
1770666491.104213,-2.6324,4.8874,0.0001,5
1770666491.830184,-3.0116,5.192,0.0013,5
1770666492.5559783,-2.8547,3.1553,0.0011,5
1770666493.2889347,-3.0116,4.0096,0.0006,5
1770666494.0181956,-2.9724,5.2897,0.0027,5
1770666494.7449076,-3.1948,4.8029,0.0011,5
1770666495.4807389,-3.4956,3.2123,0.0008,5
1770666496.214018,-3.3909,6.7784,0.0008,5
1770666496.9452348,-3.0705,4.8713,0.0009,5
1770666497.6835558,-2.9332,5.3548,0.0014,5
1770666498.4107504,-3.0836,4.8124,0.0002,5
1770666499.1446438,-2.7631,4.6607,0.0005,5
1770666499.875039,-2.4427,4.1174,0.0013,5
1770666500.6077745,-2.8612,5.126,0.0007,5
1770666501,-2.7893,4.7023,0.0026,5
1770666502.0729358,-3.1097,5.6708,0.0018,5
1770666502.8039236,-3.2536,3.7632,0.0041,5
1770666503.5448165,-3.2863,4.4491,0.0029,5
1770666504.2747886,-3.2209,4.809,0.0026,5
1770666505.0078845,-3.2994,4.8139,0.0017,5
1770666505.732977,-2.9659,4.2241,0.0017,5
1770666506.4772542,-2.9659,4.9797,0.0024,5
1770666507.2135575,-2.2465,5.2597,0.0012,5
1770666507.948731,-2.3642,4.9126,0.0015,5
1770666508.6785758,-3.0247,3.8463,0.0013,5
1770666509.4184518,-3.1294,6.0268,0.0009,5
1770666510.1625645,-3.3648,4.3819,0.0007,5
1770666510.8867223,-3.2471,5,0.0034,5
1770666511.619979,-3.2732,5.3221,0,5
1770666512.3481696,-3.4367,5.0961,0.0007,5
1770666513.086702,-3.2667,4.539,0.0001,5
1770666513.8200495,-2.6585,4.738,0.0001,5
1770666514.5502162,-2.41,3.4836,0.0024,5
1770666515.2749968,-3.2994,3.8339,0.0029,5
1770666516.0047555,-3.4433,5.1038,0.0004,5
1770666516.7310295,-3.6067,4.8371,0.0026,5
1770666517.4678154,-3.2929,6.1376,0.0002,5
1770666518.2047222,-3.7506,5.0091,0.0002,5
1770666518.929429,-3.816,4.2431,0.0015,5
1770666519.6587744,-3.3648,5.3533,0.0025,5
1770666520.3858397,-2.652,5.008,0.0008,5
1770666521.1098852,-3.4367,5.0241,0,5
