1770662467,9.7274,-0.0165,0.0001,0
1770662467,9.7535,0.0121,0.0003,0
1770662468,9.7666,0.0916,0.0001,0
1770662469,9.7274,-0.1067,0.0001,-15
1770662470,-9.028,-14.9485,0.0203,-15
1770662470,-9.6362,-14.6158,0.0008,-15
1770662471,-9.5904,-15.2273,0.0007,-15
1770662472,-9.6231,-14.9413,0.0001,-15
1770662472,-9.6297,-14.992,0.0008,-15
1770662473,-9.5381,-15.4992,0.0004,-15
1770662474,-9.3158,-13.4964,0.0082,-15
1770662475,-9.0673,-16.0116,0.0205,-15
1770662475,-9.2177,-9.3228,0.0034,-15
1770662476,-9.5774,-17.1362,0.0016,-15
1770662477,-9.6558,-15.5147,0.0007,-15
1770662478,-9.6427,-14.6358,0,-15
1770662478,-9.6166,-15.2781,0,-15
1770662479,-9.6035,-14.8505,0.0008,-15
1770662480,-9.6689,-15.7672,0.0012,-15
1770662480,-9.7212,-14.6951,0.0005,-15
1770662481,-9.682,-15.2145,0.001,-15
1770662482,-9.6493,-15.0125,0.0002,-15
1770662483,-9.6558,-15.0194,0,-15
1770662483,-9.682,-14.9293,0.0002,-15
1770662484,-9.6493,-15.1093,0.0004,-15
1770662485,-9.6558,-15.0355,0.0001,-15
1770662486,-9.682,-14.8586,0.0004,-15
1770662486,-9.6885,-15.3269,0.0108,-15
1770662487,-9.6558,-14.1607,0,-15
1770662488,-9.6624,-15.2324,0.0023,-15
1770662489,-9.6624,-15.2541,0.0001,-15
1770662489,-9.7016,-15.4432,0.0012,-15
1770662490,-9.6624,-16.1126,0.0014,-15
1770662491,-9.6624,-15.1533,0.0013,-15
1770662492,-9.6558,-15.5714,0.0027,-15
1770662492,-9.6754,-14.6434,0.0004,-15
1770662493,-9.6558,-14.9862,0.0011,-15
1770662494,-9.6558,-15.0458,0.001,-15
1770662495,-9.6885,-15.1578,0.0006,-15
1770662495,-9.6558,-15.2393,0.0003,-15
1770662496,-9.6493,-14.9747,0.0001,-15
1770662497,-9.6558,-15.0902,0.0017,-15
1770662498,-9.6885,-14.8259,0.0012,-15
1770662498,-9.6558,-14.7154,0.0003,-15
1770662499,-9.6754,-15.5714,0.0004,-15
1770662500,-9.7081,-14.7161,0.0001,-15
1770662500,-9.6951,-14.8104,0.0003,-15
1770662501,-9.6951,-14.5592,0.0012,-15
1770662502,-9.6624,-14.7872,0.0006,-15
1770662503,-9.6885,-14.8866,0.0002,-15
1770662503,-9.6754,-15.1037,0.0004,-15
1770662504,-9.6885,-15.3938,0.0044,-15
1770662505,-9.7278,-29.867,0.0196,-15
1770662506,-9.7081,-20.1178,0.0169,-15
1770662506,-9.7408,-18.1413,0.0113,-15
1770662507,-9.7278,-18.5511,0.0109,-15
1770662508,-9.7408,-18.2479,0.0104,-15
1770662509,-9.7212,-18.1759,0.0104,-15
1770662509,-9.7278,-17.9944,0.0106,-15
1770662510,-9.7212,-18.1435,0.0105,-15
1770662511,-9.7474,-18.8646,0.0106,-15
1770662512,-9.7278,-18.1988,0.0125,-15
1770662512,-9.7343,-18.0413,0.0144,-15
1770662513,-9.7539,-18.3256,0.013,-15
1770662514,-9.7212,-17.0244,0.0105,-15
1770662515,-9.7081,-19.5758,0.0123,-15
1770662515,-9.7408,-17.8068,0.0169,-15
1770662516,-9.7539,-18.0911,0.0133,-15
1770662517,-9.7278,-17.8065,0.0107,-15
1770662518,-9.7278,-16.9141,0.0163,-15
1770662518,-9.7474,-16.9351,0.0164,-15
1770662519,-9.7278,-19.3716,0.0117,-15
1770662521,-9.7278,-16.9201,0.0155,-15
1770662522,-9.7474,-18.7254,0.0127,-15
1770662523,-9.7278,-17.9298,0.0114,-15
1770662523,-9.7474,-18.5561,0.0124,-15
1770662524,-9.7474,-18.7656,0.0114,-15
1770662525,-9.7278,-18.2708,0.0099,-15
1770662526,-9.7539,-17.2171,0.0123,-15
1770662526,-9.7278,-18.1543,0.0108,-15
1770662527,-9.7278,-18.087,0.0099,-15
1770662528,-9.7474,-18.2464,0.0099,-15
1770662529,-9.7474,-18.0308,0.0098,-15
1770662529,-9.5185,-17.6155,0.0305,-15
1770662530,-8.3937,-5.8811,0.0246,-15
1770662531,-9.6101,-15.9825,0.0027,-15
1770662532,-9.6689,-15.2752,0.0008,-15
1770662532,-9.6689,-14.7353,0.0012,-15
1770662533,-9.6362,-14.9079,0.0006,-15
1770662534,-9.6754,-15.1317,0.0003,-15
1770662534,-9.5904,-16.7856,0.001,-15
1770662535,-9.1784,-11.3305,0.0058,-15
1770662536,-9.6624,-15.1874,0.0035,-15
1770662537,-9.5904,-13.2427,0.0009,-15
1770662537,-9.5643,-15.3596,0.0008,-15
1770662538,-9.6297,-14.9533,0.0004,-15
1770662539,-9.6035,-14.7909,0.0007,-15
1770662540,-9.6297,-14.7283,0.0002,-15
1770662540,-9.6297,-14.8305,0.0003,-15
1770662541,9.9236,6.533,0.0116,8
1770662542,9.7535,9.039,0.0061,8
1770662542,9.7601,7.7802,0.001,8
1770662543,9.7535,8.4851,0.0006,8
1770662544,9.7601,8.1788,0.0002,8
1770662545,9.8189,8.2202,0.0007,8
1770662545,9.7862,7.9871,0.0005,8
1770662546,9.8059,8.0661,0,8
1770662547,9.7928,8.0318,0.0001,8
1770662548,9.7601,7.919,0.0001,8
1770662548,9.8189,8.0278,0.0003,8
1770662549,9.8059,7.8529,0.0002,8
1770662550,9.7862,7.9427,0.0002,8
1770662551,9.7797,7.9798,0.0001,8
1770662551,9.7797,7.9354,0,8
1770662552,9.7666,8.0286,0.0001,8
1770662553,9.8059,8.0017,0.0002,8
1770662554,9.8124,7.934,0.0002,8
1770662554,9.7862,8.0471,0.0002,8
1770662555,9.7535,7.9189,0,8
1770662556,9.7601,7.9439,0,8
1770662556,9.7928,8.0395,0,8
1770662557,9.7862,8.0493,0,8
1770662558,9.8189,8.0063,0.0003,8
1770662559,9.7862,8.0836,0.0002,8
1770662559,9.8059,7.9261,0.0001,8
1770662560,9.7862,8.0075,0,8
1770662561,9.7732,8.0699,0.0008,8
1770662562,9.8189,7.9807,0.0003,8
1770662562,9.7732,8.0803,0.0004,8
1770662563,9.7862,7.9061,0,8
1770662564,9.7928,8.034,0,8
1770662564,9.7666,8.0494,0.0001,8
1770662565,9.7601,7.9618,0.0003,8
1770662566,9.7862,7.9898,0.0002,8
1770662567,9.7666,8.0505,0.0001,8
1770662567,9.8189,8.0087,0.0002,8
1770662568,9.8255,7.9207,0,8
1770662569,9.7601,8.0043,0.0002,8
1770662570,9.8059,7.9262,0.0001,8
1770662570,9.7862,8.0156,0,8
1770662571,9.7666,8.0234,0,8
1770662572,9.8124,7.9212,0.0002,8
1770662573,9.7666,7.9823,0.0001,8
1770662573,9.7666,8.0965,0,8
1770662574,9.8059,8.0171,0,8
