21:53:12,9.747,-7.7316,0.0005,-10
21:53:12,4.0641,-8.9468,0.0018,-10
21:53:13,-7.4912,-18.5956,0.0212,-10
21:53:13,-9.7212,-14.5197,0.0219,-10
21:53:14,-9.7278,-16.0808,0.0159,-10
21:53:14,-9.6951,-14.6728,0.0146,-10
21:53:15,-9.6951,-14.0651,0.013,-10
21:53:15,-9.7278,-13.9268,0.013,-10
21:53:16,-9.7016,-12.3838,0.021,-10
21:53:17,-9.7081,-12.8086,0.0127,-10
21:53:17,-9.7278,-12.8401,0.0116,-10
21:53:18,-9.7278,-14.0709,0.0129,-10
21:53:18,-9.6951,-14.2552,0.0132,-10
21:53:19,-9.7016,-13.9849,0.0153,-10
21:53:19,-9.6951,-13.8866,0.0142,-10
21:53:20,-9.7278,-13.6407,0.0124,-10
21:53:20,-9.7278,-13.2534,0.0117,-10
21:53:21,-9.7081,-14.265,0.0127,-10
21:53:22,-9.7278,-14.2429,0.0133,-10
21:53:22,-9.7278,-13.8004,0.0113,-10
21:53:23,-9.7343,-14.0937,0.0145,-10
21:53:23,-9.7278,-14.1267,0.0159,-10
21:53:24,-9.7278,-13.5241,0.0134,-10
21:53:25,-9.7278,-13.8705,0.0127,-10
21:53:25,-9.7081,-13.3808,0.0115,-10
21:53:26,-9.7278,-14.09,0.0117,-10
21:53:26,-9.7278,-13.4778,0.0117,-10
21:53:27,-9.7278,-12.9917,0.0116,-10
21:53:27,-9.7278,-13.5898,0.0116,-10
21:53:28,-9.6951,-13.4213,0.0142,-10
21:53:28,-9.7343,-12.982,0.0132,-10
21:53:29,-9.7278,-13.9803,0.0118,-10
21:53:30,-9.7343,-13.0092,0.0125,-10
21:53:30,-9.7016,-12.1703,0.0183,-10
21:53:31,-9.7081,-12.4035,0.0118,-10
21:53:31,-9.7081,-13.7529,0.0124,-10
21:53:32,-9.7278,-12.5527,0.0124,-10
21:53:32,-7.3997,2.9762,0.0049,-10
21:53:33,-9.6558,-9.5605,0.003,-10
21:53:33,-9.6493,-10.0814,0.0015,-10
21:53:34,-9.6427,-10.1133,0.0002,-10
21:53:35,-9.6558,-10.0571,0.0001,-10
21:53:35,-9.6427,-10.0198,0.0003,-10
21:53:36,-9.6101,-10.0418,0.0005,-10
21:53:36,-9.6624,-9.7326,0.0074,-10
21:53:37,-9.682,-9.3485,0.0012,-10
21:53:37,-9.6297,-10.5683,0.0006,-10
21:53:38,-9.6558,-10.0314,0.0004,-10
21:53:38,-9.6558,-9.911,0.0007,-10
21:53:39,-9.6297,-10.244,0.001,-10
21:53:39,-9.597,-9.7435,0.0001,-10
21:53:40,-9.6231,-10.0304,0.0001,-10
21:53:41,-9.6362,-9.8229,0.0017,-10
21:53:41,-9.6297,-10.2701,0.0001,-10
21:53:42,-9.6558,-9.0899,0.0001,-10
21:53:42,-9.6362,-9.8445,0.0007,-10
21:53:43,-9.6297,-10.646,0.0007,-10
21:53:43,-9.6035,-9.182,0.0008,-10
21:53:44,-9.6362,-10.527,0.0001,-10
21:53:44,-9.6231,-9.9948,0.0006,-10
21:53:45,-9.6362,-10.5768,0.0001,-10
21:53:45,-9.6297,-9.5098,0.0005,-10
