1770664980.46489, 9.747, -0.049, 0.0001, 0.0, 0.5, None, 6.696, 0.0001
1770664981.2008839, 9.747, -0.0221, 0.0003, 0.0, 0.5, None, 6.695, 0.0001
1770664981.9334142, 9.7797, 0.1211, 0.0005, 0.0, 0.5, None, 6.6852, 0.0
1770664982.6609082, 9.2173, -0.0653, 0.0079, -15.0, 0.5, None, 7.3769, 0.001
1770664983.3965282, -9.6231, -19.2518, 0.006, -15.0, 0.5, None, 6.9276, 0.0
1770664984.1263251, -9.6493, -15.1082, 0.001, -15.0, 0.5, None, 6.8823, 0.0
1770664984.8531835, -9.6297, -14.9581, 0.0, -15.0, 0.5, None, 6.9084, 0.0
1770664985.582633, -9.6493, -14.8054, 0.0002, -15.0, 0.5, None, 6.8759, 0.0
1770664986.3092725, -9.6297, -14.4386, 0.0016, -15.0, 0.5, None, 6.9365, 0.0002
1770664987.0394871, -9.5708, -13.1813, 0.005, -15.0, 0.5, None, 6.7693, 0.0002
1770664987.7663589, -9.5904, -19.3762, 0.0059, -15.0, 0.5, None, 6.0932, 0.0003
1770664988.4978917, -9.6362, -12.9797, 0.009, -15.0, 0.5, None, 6.1122, 0.0003
1770664989.2321298, -9.6493, -15.8941, 0.0038, -15.0, 0.5, None, 6.8296, 0.0001
1770664989.9653378, -9.6885, -15.1842, 0.0012, -15.0, 0.5, None, 6.7602, 0.0
1770664990.6881855, -9.6493, -15.2915, 0.0012, -15.0, 0.5, None, 6.885, 0.0001
1770664991.4192686, -9.6754, -15.2196, 0.0012, -15.0, 0.5, None, 6.8837, 0.0001
1770664992.1541991, -9.6231, -14.8149, 0.0006, -15.0, 0.5, None, 6.8994, 0.0
1770664992.8788204, -9.6231, -15.658, 0.0001, -15.0, 0.5, None, 6.4536, 0.0001
1770664993.6102695, -9.682, -15.3564, 0.0001, -15.0, 0.5, None, 6.9761, 0.0
1770664994.3361647, -9.6558, -12.5295, 0.0104, -15.0, 0.5, None, 7.5358, 0.0001
1770664995.0639691, -9.6885, -14.5491, 0.0007, -15.0, 0.5, None, 7.5623, 0.0
