1770665610.4726584, 9.7535, 0.0292, 0.0001, 0.0, 0.5, None, 8.2353, 0.0
1770665611.223632, 9.7274, 0.0073, 0.0, 0.0, 0.5, None, 8.2331, 0.0
1770665612.1642573, 9.7732, 0.0361, 0.0001, 0.0, 0.5, None, 8.242, 0.0012
1770665612.9012508, 2.5404, -14.2096, 0.0011, -15.0, 0.5, None, 7.4267, 0.0008
1770665613.6250498, -9.6558, -8.8794, 0.0213, -15.0, 0.5, None, 8.498, 0.0001
1770665614.3576608, -9.6231, -14.6266, 0.0002, -15.0, 0.5, None, 8.4438, 0.0
1770665615.0901783, -9.6493, -15.1436, 0.0003, -15.0, 0.5, None, 8.5188, 0.0
1770665615.8185306, -9.6493, -15.0243, 0.0001, -15.0, 0.5, None, 8.478, 0.0001
1770665616.546241, -9.6362, -14.3943, 0.0013, -15.0, 0.5, None, 8.5755, 0.0003
1770665617.2759829, -9.4989, -12.5595, 0.0054, -15.0, 0.5, None, 8.5228, 0.0001
1770665618.0046556, -9.6297, -16.0159, 0.0029, -15.0, 0.5, None, 7.5241, 0.0006
1770665618.7272582, -9.6689, -12.7939, 0.0101, -15.0, 0.5, None, 8.1635, 0.0006
1770665619.4603293, -9.525, -14.7499, 0.0037, -15.0, 0.5, None, 8.3844, 0.0001
1770665620.1898084, -9.7016, -16.1739, 0.0097, -15.0, 0.5, None, 8.469, 0.0
1770665620.913439, -9.6035, -15.2308, 0.001, -15.0, 0.5, None, 8.526, 0.0001
1770665621.6463227, -9.6558, -15.0599, 0.0011, -15.0, 0.5, None, 8.484, 0.0001
1770665622.3737483, -9.6231, -14.7451, 0.0002, -15.0, 0.5, None, 8.4586, 0.0001
1770665623.103575, -9.6427, -19.2034, 0.0056, -15.0, 0.5, None, 7.9545, 0.0002
1770665623.841961, -9.6558, -14.1144, 0.0007, -15.0, 0.5, None, 8.5899, 0.0001
1770665624.5713747, -9.6885, -13.0532, 0.01, -15.0, 0.5, None, 9.1308, 0.0
1770665625.3006308, -9.6624, -14.5248, 0.0006, -15.0, 0.5, None, 9.1486, 0.0001
1770665626.02742, -9.6754, -14.8517, 0.0003, -15.0, 0.5, None, 9.1388, 0.0001
1770665626.752118, -9.6624, -15.1254, 0.0005, -15.0, 0.5, None, 9.1656, 0.0
1770665627.4785984, -9.6885, -15.1463, 0.0001, -15.0, 0.5, None, 9.193, 0.0
1770665628.4161937, -9.6624, -15.0746, 0.0001, -15.0, 0.5, None, 9.1575, 0.0
1770665629.147003, -9.6558, -14.9373, 0.0003, -15.0, 0.5, None, 9.1762, 0.0
1770665629.8756797, -9.6624, -16.4062, 0.0104, -15.0, 0.5, None, 8.36, 0.0
1770665630.618927, -9.7081, -15.1316, 0.0054, -15.0, 0.5, None, 9.0242, 0.0001
1770665631.3502877, -9.6951, -15.4478, 0.0005, -15.0, 0.5, None, 9.1827, 0.0
1770665632.0749233, -9.6951, -15.3427, 0.0007, -15.0, 0.5, None, 9.2202, 0.0
1770665632.8018281, -9.7212, -15.3451, 0.0005, -15.0, 0.5, None, 9.2127, 0.0
1770665633.5311797, -9.682, -14.6868, 0.001, -15.0, 0.5, None, 9.1925, 0.0001
1770665634.2591639, -9.6558, -15.2469, 0.001, -15.0, 0.5, None, 9.1992, 0.0
1770665634.9895754, -9.6624, -15.1836, 0.0004, -15.0, 0.5, None, 9.1719, 0.0001
1770665635.7156425, -9.6689, -15.0423, 0.0008, -15.0, 0.5, None, 9.1755, 0.0
1770665636.4425254, -9.6689, -14.9913, 0.0002, -15.0, 0.5, None, 9.197, 0.0
1770665637.1798813, -9.6885, -14.2662, 0.0029, -15.0, 0.5, None, 9.2037, 0.0
1770665637.9170732, -9.6951, -14.4317, 0.002, -15.0, 0.5, None, 9.1877, 0.0
1770665638.6597936, -9.682, -15.09, 0.0004, -15.0, 0.5, None, 9.1912, 0.0
1770665639.3969738, -9.6624, -14.6765, 0.0001, -15.0, 0.5, None, 9.2125, 0.0
1770665640.1260004, -9.6754, -15.0419, 0.0004, -15.0, 0.5, None, 9.2594, 0.0
1770665640.8524313, -9.6951, -14.3675, 0.0005, -15.0, 0.5, None, 9.189, 0.0
1770665641.5788527, -9.6689, -15.0027, 0.0003, -15.0, 0.5, None, 9.0876, 0.0001
1770665642.3026183, -9.6689, -14.7035, 0.0, -15.0, 0.5, None, 9.1876, 0.0
1770665643.033987, -9.6689, -14.9084, 0.0019, -15.0, 0.5, None, 9.0862, 0.0001
1770665643.7617316, -9.6885, -15.929, 0.0025, -15.0, 0.5, None, 8.787, 0.0001
1770665644.494827, -9.6951, -14.915, 0.0006, -15.0, 0.5, None, 9.1678, 0.0
1770665645.2233813, -9.6624, -14.7952, 0.0001, -15.0, 0.5, None, 9.182, 0.0
1770665645.9518228, -9.7016, -14.94, 0.0003, -15.0, 0.5, None, 9.2029, 0.0
1770665646.6762922, -9.6951, -14.8575, 0.0005, -15.0, 0.5, None, 9.1964, 0.0001
1770665647.4027462, -9.6951, -15.0405, 0.0006, -15.0, 0.5, None, 9.2051, 0.0
1770665648.13267, -9.6951, -14.8994, 0.0036, -15.0, 0.5, None, 8.8666, 0.001
1770665649.0716171, -9.6754, -17.8453, 0.01, -15.0, 0.5, None, 11.6156, 0.0001
1770665649.8143008, -9.7474, -16.42, 0.0092, -15.0, 0.5, None, 11.9779, 0.0001
1770665650.5550933, -9.7539, -17.1564, 0.0084, -15.0, 0.5, None, 11.9529, 0.0001
1770665651.299184, -9.7278, -17.0249, 0.0063, -15.0, 0.5, None, 11.942, 0.0001
1770665652.0407941, -9.7212, -16.9486, 0.0064, -15.0, 0.5, None, 11.8759, 0.0001
1770665652.7781916, -9.7474, -16.7606, 0.0063, -15.0, 0.5, None, 11.9218, 0.0001
1770665653.514462, -9.7212, -17.0254, 0.0058, -15.0, 0.5, None, 11.9213, 0.0001
1770665654.2645948, -9.7474, -16.743, 0.006, -15.0, 0.5, None, 11.3826, 0.0002
1770665654.9942608, -9.7278, -17.2561, 0.0083, -15.0, 0.5, None, 11.8106, 0.0
1770665655.7287533, -9.7278, -16.9959, 0.0089, -15.0, 0.5, None, 11.6518, 0.0001
1770665656.4693968, -9.7474, -16.5067, 0.0067, -15.0, 0.5, None, 11.9657, 0.0002
1770665657.2062402, -9.7474, -18.0704, 0.0067, -15.0, 0.5, None, 11.4608, 0.0001
1770665657.9573843, -9.7474, -16.355, 0.0088, -15.0, 0.5, None, 11.9536, 0.0001
1770665658.703334, -9.7278, -15.8, 0.0055, -15.0, 0.5, None, 11.5797, 0.0001
1770665659.4496226, -9.7343, -16.9194, 0.0079, -15.0, 0.5, None, 12.0104, 0.0001
1770665660.193624, -9.7278, -17.7943, 0.0062, -15.0, 0.5, None, 11.9064, 0.0
1770665660.941164, -9.7408, -18.1669, 0.0074, -15.0, 0.5, None, 11.9802, 0.0
1770665661.683761, -9.7474, -14.2223, 0.0105, -15.0, 0.5, None, 10.6912, 0.0005
1770665662.4243362, -9.7081, -19.2547, 0.0056, -15.0, 0.5, None, 11.72, 0.0001
1770665663.1723378, -9.7474, -15.841, 0.0087, -15.0, 0.5, None, 11.9322, 0.0001
1770665663.9157488, -9.7408, -17.8867, 0.0057, -15.0, 0.5, None, 11.0199, 0.0
1770665664.6622322, -9.7343, -16.8105, 0.0107, -15.0, 0.5, None, 12.0329, 0.0
1770665665.405315, -9.7212, -17.2299, 0.0078, -15.0, 0.5, None, 11.7587, 0.0001
1770665666.1547246, -9.7474, -16.697, 0.0061, -15.0, 0.5, None, 11.8364, 0.0002
1770665666.8980782, -9.7278, -15.3111, 0.0084, -15.0, 0.5, None, 11.6257, 0.0001
1770665667.6352184, -9.7212, -15.4682, 0.0134, -15.0, 0.5, None, 11.8421, 0.0001
1770665668.3794177, -9.7539, -16.7216, 0.009, -15.0, 0.5, None, 11.0742, 0.0
1770665669.1204164, -9.7147, -13.7972, 0.0105, -15.0, 0.5, None, 11.9866, 0.0001
1770665669.8706067, -9.7408, -17.7735, 0.0067, -15.0, 0.5, None, 11.9374, 0.0
1770665670.6142006, -9.7408, -16.4955, 0.006, -15.0, 0.5, None, 11.9378, 0.0
1770665671.3564909, -9.7474, -16.7613, 0.0053, -15.0, 0.5, None, 11.9516, 0.0001
1770665672.1023538, -9.7474, -16.6756, 0.0052, -15.0, 0.5, None, 11.9396, 0.0001
1770665672.843678, -9.7474, -16.5427, 0.0052, -15.0, 0.5, None, 11.9416, 0.0
1770665673.5883856, -9.7081, -14.9905, 0.0129, -15.0, 0.5, None, 3.9989, 0.0001
1770665674.3349276, -0.9909, -8.4777, 0.0117, -15.0, 0.5, None, 4.8392, 0.0004
1770665675.0707293, -9.7081, -13.9729, 0.0157, -15.0, 0.5, None, 5.4276, 0.0
