1770662466.6063824, 9.7274, -0.0165, 0.0001, 0.0, 0.5, None, 6.3999, 0.0001
1770662467.348162, 9.7535, 0.0121, 0.0003, 0.0, 0.5, None, 6.391, 0.0001
1770662468.0808318, 9.7666, 0.0916, 0.0001, 0.0, 0.5, None, 6.3917, 0.0
1770662468.8073907, 9.7274, -0.1067, 0.0001, -15.0, 0.5, None, 6.438, 0.0008
1770662469.5319824, -9.028, -14.9485, 0.0203, -15.0, 0.5, None, 6.2606, 0.0
1770662470.257907, -9.6362, -14.6158, 0.0008, -15.0, 0.5, None, 6.2661, 0.0
1770662470.9938202, -9.5904, -15.2273, 0.0007, -15.0, 0.5, None, 6.3052, 0.0
1770662471.7239132, -9.6231, -14.9413, 0.0001, -15.0, 0.5, None, 6.2796, 0.0001
1770662472.4493325, -9.6297, -14.992, 0.0008, -15.0, 0.5, None, 6.2694, 0.0
1770662473.1748168, -9.5381, -15.4992, 0.0004, -15.0, 0.5, None, 6.2602, 0.0001
1770662473.9097855, -9.3158, -13.4964, 0.0082, -15.0, 0.5, None, 6.3341, 0.0001
1770662474.6366737, -9.0673, -16.0116, 0.0205, -15.0, 0.5, None, 6.1457, 0.0003
1770662475.3690307, -9.2177, -9.3228, 0.0034, -15.0, 0.5, None, 5.9131, 0.0002
1770662476.1019285, -9.5774, -17.1362, 0.0016, -15.0, 0.5, None, 6.2952, 0.0001
1770662476.8353462, -9.6558, -15.5147, 0.0007, -15.0, 0.5, None, 6.2925, 0.0001
1770662477.5630646, -9.6427, -14.6358, 0.0, -15.0, 0.5, None, 6.2581, 0.0001
1770662478.2926786, -9.6166, -15.2781, 0.0, -15.0, 0.5, None, 6.3097, 0.0
1770662479.0233047, -9.6035, -14.8505, 0.0008, -15.0, 0.5, None, 5.6977, 0.0
1770662479.748396, -9.6689, -15.7672, 0.0012, -15.0, 0.5, None, 6.4794, 0.0002
1770662480.4727268, -9.7212, -14.6951, 0.0005, -15.0, 0.5, None, 6.7515, 0.0
1770662481.197817, -9.682, -15.2145, 0.001, -15.0, 0.5, None, 6.9806, 0.0
1770662481.9346428, -9.6493, -15.0125, 0.0002, -15.0, 0.5, None, 6.9975, 0.0001
1770662482.6697183, -9.6558, -15.0194, 0.0, -15.0, 0.5, None, 6.996, 0.0
1770662483.39907, -9.682, -14.9293, 0.0002, -15.0, 0.5, None, 6.9734, 0.0
1770662484.1319373, -9.6493, -15.1093, 0.0004, -15.0, 0.5, None, 6.9674, 0.0
1770662484.8664136, -9.6558, -15.0355, 0.0001, -15.0, 0.5, None, 6.9425, 0.0
1770662485.6012568, -9.682, -14.8586, 0.0004, -15.0, 0.5, None, 6.0872, 0.0002
1770662486.3330994, -9.6885, -15.3269, 0.0108, -15.0, 0.5, None, 7.0362, 0.0002
1770662487.0661645, -9.6558, -14.1607, 0.0, -15.0, 0.5, None, 6.8079, 0.0001
1770662487.793144, -9.6624, -15.2324, 0.0023, -15.0, 0.5, None, 6.9329, 0.0
1770662488.5248802, -9.6624, -15.2541, 0.0001, -15.0, 0.5, None, 6.8715, 0.0
1770662489.2569702, -9.7016, -15.4432, 0.0012, -15.0, 0.5, None, 6.9457, 0.0
1770662490.2029536, -9.6624, -16.1126, 0.0014, -15.0, 0.5, None, 6.9981, 0.0001
1770662490.9352593, -9.6624, -15.1533, 0.0013, -15.0, 0.5, None, 6.9956, 0.0
1770662491.6616588, -9.6558, -15.5714, 0.0027, -15.0, 0.5, None, 6.8918, 0.0
1770662492.4018276, -9.6754, -14.6434, 0.0004, -15.0, 0.5, None, 6.9005, 0.0
1770662493.133114, -9.6558, -14.9862, 0.0011, -15.0, 0.5, None, 6.8468, 0.0001
1770662493.8649418, -9.6558, -15.0458, 0.001, -15.0, 0.5, None, 6.9522, 0.0
